Timestamp,Date,Ethereum,Arbitrum,Optimism,zkSync Era,Kava,Kava,BSC,Avalanche,Polygon,Fantom,Osmosis,Solana,Axelar,Gnosis,Taiko,Stride,Injective,Rootstock,Polygon zkEVM,Mode,Moonbeam,Cronos,Kujira,Celo,Metis,Secret,Merlin,Terra Classic,Aurora,Arbitrum Nova,X Layer,Bitlayer,Evmos,Juno,BSquared,Canto,Astar,ShimmerEVM,Sifchain,Boba,KCC,Moonriver,Zkfair,XDC,Klaytn,Bitcoin,Telos,Wanchain,ThunderCore,Fuse
1679486400,2023-03-22,53121198,-75273084,-4093724,0,0,0,653589,-29788,14059478,1206242,0,0,0,9526532,0,0,0,0,0,0,0,0,0,-2343,0,0,0,0,5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2773014,,0,,,
1679572800,2023-03-23,245829352,-260618092,112643,0,0,0,322022,1705854,15299683,766480,0,0,0,-2520025,0,0,0,0,0,0,0,0,0,22387,0,0,0,0,-1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749307,,0,,,
1679659200,2023-03-24,44375602,-8532504,-9544065,0,0,0,2155515,-5375543,-37546047,-1253422,0,0,0,308650,0,0,0,0,0,0,0,0,0,27808,0,0,0,0,438465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271345,,0,,,
1679745600,2023-03-25,1522276,-7384678,-2535094,0,0,0,884362,-437180,-3486793,507820,0,0,0,8205,0,0,0,0,0,0,0,0,0,52183,0,0,0,0,8681116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507398,,0,,,
1679832000,2023-03-26,-5109290,-23741636,3340348,0,0,0,1807469,1142839,16219869,541593,0,0,0,41201,0,0,0,0,0,0,0,0,0,-37295,0,0,0,0,1554980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394537,,0,,,
1679918400,2023-03-27,-15518271,-13161447,-2944845,0,0,0,8958163,1446515,18431700,-1036003,0,0,0,-231764,0,0,0,0,-456466,0,0,0,0,0,0,0,0,0,950808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524600,,0,,,
1680004800,2023-03-28,17980709,-13077888,-7589775,0,0,0,-745555,51579,8991542,726844,0,0,0,-948650,0,0,0,0,-418058,0,0,0,0,0,0,0,0,0,301514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304713,,0,,,
1680091200,2023-03-29,22822834,-8312497,0,0,0,0,638332,256513,-1915230,202999,0,0,0,102355,0,0,0,0,-194525,0,0,0,0,-1007239,0,0,0,0,-96958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-159443,,0,,,
1680177600,2023-03-30,-3882972,7233925,-798577,0,0,0,1187184,-3003059,-5899232,1540587,0,0,0,-31847,0,0,0,0,-495604,0,0,0,0,666718,0,0,0,0,894746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680264000,2023-03-31,-10464892,4885769,28326945,0,0,0,-1525726,-7968571,-10826366,-144059,0,0,0,114161,0,0,0,0,-235677,0,0,0,0,0,0,0,0,0,415818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437052,,0,,,
1680350400,2023-04-01,3806719,1403061,-152880,0,0,0,-2909594,-3895502,-565399,511448,0,0,0,-746671,0,0,0,0,-399038,0,0,0,0,0,0,0,0,0,375921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680436800,2023-04-02,15986180,-8448782,-712382,0,0,0,-5014376,-4832140,3859054,-869170,0,0,0,-842352,0,0,0,0,-148524,0,0,0,0,0,0,0,0,0,-45233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680523200,2023-04-03,66352921,-80936054,-2258189,0,0,0,-3166497,2872409,6925395,117348,0,0,0,281408,0,0,0,0,-152980,0,0,0,0,0,0,0,0,0,481060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680609600,2023-04-04,15766514,2086304,-9205428,0,0,0,-3478541,4469983,-2132664,-10011262,0,0,0,-4255201,0,0,0,0,-114227,0,0,0,0,0,0,0,0,0,170022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680696000,2023-04-05,17368907,-9404123,943190,0,0,0,-4300240,-217635,-8177079,-460785,0,0,0,9369,0,0,0,0,-5832,0,0,0,0,0,0,0,0,0,315061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680782400,2023-04-06,2378150,197504,12184069,0,0,0,-7733909,3942422,-7134977,-3769965,0,0,0,56758,0,0,0,0,-207553,0,0,0,0,0,0,0,0,0,169098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680868800,2023-04-07,-7324653,-15826388,17742,0,0,0,-1791048,4286151,10583852,683767,0,0,0,134662,0,0,0,0,-74265,0,0,0,0,0,0,0,0,0,902747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1680955200,2023-04-08,13329870,-4405159,-12657778,0,0,0,-1904707,-5847496,3574452,340852,0,0,0,399280,0,0,0,0,-43573,0,0,0,0,0,0,0,0,0,111515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681041600,2023-04-09,57076463,-5606066,-10915938,0,0,0,32918325,-60205,-49800573,3205354,0,0,0,331741,0,0,0,0,-193117,0,0,0,0,0,0,0,0,0,225877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681128000,2023-04-10,-1477434,3651539,-3823066,0,0,0,-6801171,46858726,9418449,690851,0,0,0,-4134949,0,0,0,0,-226049,0,0,0,0,0,0,0,0,0,54517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681214400,2023-04-11,-11824861,-17251136,5111123,0,0,0,458815,1599475,15694724,1798745,0,0,0,4453164,0,0,0,0,-95857,0,0,0,0,0,0,0,0,0,-239972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681300800,2023-04-12,-18861368,7734786,635411,0,0,0,-9154577,-2924658,10235480,-323832,0,0,0,502957,0,0,0,0,-33541,0,0,0,0,0,0,0,0,0,-185998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681387200,2023-04-13,24371120,-17510104,-2177600,0,0,0,-6107873,-8881675,4626258,1474138,0,0,0,-2881002,0,0,0,0,45095,0,0,0,0,0,0,0,0,0,-82771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681473600,2023-04-14,37349178,-19458344,-919810,0,0,0,-14874785,-296488,-8804355,3711780,0,0,0,-403185,0,0,0,0,241409,0,0,0,0,0,0,0,0,0,20953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681560000,2023-04-15,-8678561,-3891626,-587731,0,0,0,-10355,-2054010,11195155,1267112,0,0,0,266340,0,0,0,0,-93651,0,0,0,0,0,0,0,0,0,-2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681646400,2023-04-16,-23918214,22773144,-8861968,0,0,0,1348942,3606359,5657528,21163,0,0,0,1066229,0,0,0,0,-87752,0,0,0,0,0,0,0,0,0,205705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681732800,2023-04-17,-3023585,18635985,-5835245,0,0,0,-429152,-5801474,-7308702,-6114388,0,0,0,251217,0,0,0,0,-833181,0,0,0,0,0,0,0,0,0,62066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681819200,2023-04-18,-38891662,28497512,325281,0,0,0,-3424958,1974244,9328575,-3515091,0,0,0,124160,0,0,0,0,16268,0,0,0,0,0,0,0,0,0,-55846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681905600,2023-04-19,-53730704,37577130,3864531,0,0,0,290881,603694,10310364,-3989878,0,0,0,-20011,0,0,0,0,-36434,0,0,0,0,0,0,0,0,0,-145661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1681992000,2023-04-20,-6835086,-2621224,-6836582,0,0,0,-2454807,-3239201,20371205,881443,0,0,0,24750,0,0,0,0,109499,0,0,0,0,0,0,0,0,0,-297637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682078400,2023-04-21,4366598,-28672856,688262,0,0,0,1220084,-1017229,13860867,990586,0,0,0,-135087,0,0,0,0,-434281,0,0,0,0,0,0,0,0,0,3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682164800,2023-04-22,57200203,-8327949,-5459374,0,0,0,-15102894,-2864606,-23901554,815320,0,0,0,293131,0,0,0,0,-451247,0,0,0,0,0,0,0,0,0,-17623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682251200,2023-04-23,-2809670,3762130,-5135004,0,0,0,-8419255,-3866106,4477658,529588,0,0,0,14439,0,0,0,0,-94621,0,0,0,0,0,0,0,0,0,96608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682337600,2023-04-24,-35816032,23991914,-3876560,0,0,0,-2554147,7336863,8764763,186420,0,0,0,-431187,0,0,0,0,-178442,0,0,0,0,0,0,0,0,0,-21327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682424000,2023-04-25,-44992582,63082964,-3515916,0,0,0,-3308015,-8841571,-14315789,-292083,0,0,0,235767,0,0,0,0,99222,0,0,0,0,0,0,0,0,0,1337907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682510400,2023-04-26,13569197,-25276347,-4426738,0,0,0,9105699,334263,-5604108,980380,0,0,0,103259,0,0,0,0,-327640,0,0,0,0,0,0,0,0,0,815972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682596800,2023-04-27,47325546,-2034380,-714060,0,0,0,-8128240,3599786,-50248325,82469,0,0,0,-172763,0,0,0,0,35143,0,0,0,0,0,0,0,0,0,57598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682683200,2023-04-28,-20936726,-8830774,17748923,0,0,0,-5669944,-374631,2654693,1207937,0,0,0,6677193,0,0,0,0,-97949,0,0,0,0,0,0,0,0,0,84140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682769600,2023-04-29,15184303,-9066926,405224,0,0,0,-7199028,-640592,-1699117,-855107,0,0,0,13949,0,0,0,0,-19510,0,0,0,0,0,0,0,0,0,19091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682856000,2023-04-30,-28819929,17898964,-423784,0,0,0,-3444636,3362680,6252753,-43131,0,0,0,-11052,0,0,0,0,-3148,0,0,0,0,0,0,0,0,0,-67029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1682942400,2023-05-01,-23096206,6297609,5131033,0,0,0,-8933712,-842693,11114932,1054463,0,0,0,5444,0,0,0,0,272331,0,0,0,0,0,0,0,0,0,56117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683028800,2023-05-02,-49877496,52354118,768421,0,0,0,1019119,577958,-6995865,-484181,0,0,0,-38126,0,0,0,0,68358,0,0,0,0,0,0,0,0,0,-72789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683115200,2023-05-03,30307362,-3089432,-4313135,0,0,0,-5337738,-3378649,-6027601,391216,0,0,0,169397,0,0,0,0,-64875,0,0,0,0,0,0,0,0,0,10137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683201600,2023-05-04,66585892,-81827268,14464228,0,0,0,-8204247,7444008,10939294,1690496,0,0,0,759749,0,0,0,0,-27878,0,0,0,0,0,0,0,0,0,-153614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683288000,2023-05-05,-5819888,6115473,13298005,0,0,0,-3540402,6734174,3995164,3454027,0,0,0,192724,0,0,0,0,-123540,0,0,0,0,0,0,0,0,0,-210241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683374400,2023-05-06,49424330,-27887703,340449,0,0,0,-11394132,-10477889,-4351862,1179035,0,0,0,144811,0,0,0,0,134,0,0,0,0,0,0,0,0,0,78593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683460800,2023-05-07,3270292,-19841742,118839,0,0,0,482052,365427,11460913,850,0,0,0,34749,0,0,0,0,-120753,0,0,0,0,0,0,0,0,0,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683547200,2023-05-08,-1193673,3179622,-3518585,0,0,0,-5497703,8637213,-4445501,1195644,0,0,0,-79609,0,0,0,0,-24258,0,0,0,0,0,0,0,0,0,11765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683633600,2023-05-09,18988694,-21253763,-3305043,0,0,0,2098852,-2485703,9407446,-117063,0,0,0,36037,0,0,0,0,-23150,0,0,0,0,0,0,0,0,0,703935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683720000,2023-05-10,-3875522,25581189,1360163,0,0,0,-4851683,-134075,-12947063,714537,0,0,0,-660567,0,0,0,0,-2997502,0,0,0,0,0,0,0,0,0,501655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683806400,2023-05-11,5987594,1146522,14411,0,0,0,-6973291,1790028,-14583836,277544,0,0,0,102509,0,0,0,0,87668,0,0,0,0,0,0,0,0,0,-390711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683892800,2023-05-12,-66912499,39535230,-1848167,0,0,0,3076707,531310,16184900,888294,0,0,0,207616,0,0,0,0,-536176,0,0,0,0,0,0,0,0,0,146057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1683979200,2023-05-13,6170285,-5655025,-3449047,0,0,0,759935,-1133862,593177,276923,0,0,0,74392,0,0,0,0,-817186,0,0,0,0,0,0,0,0,0,17421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684065600,2023-05-14,-24318423,5509948,190788,0,0,0,-4867527,5827518,10297991,227606,0,0,0,102605,0,0,0,0,-392871,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684152000,2023-05-15,-6258218,16235221,-3828027,0,0,0,-2428731,-402450,-6786481,761545,0,0,0,-23910,0,0,0,0,-544518,0,0,0,0,0,0,0,0,0,-45486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684238400,2023-05-16,11411668,-14331530,-1850651,0,0,0,-525227,656916,-1595461,316652,0,0,0,1176195,0,0,0,0,-1057830,0,0,0,0,0,0,0,0,0,62740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684324800,2023-05-17,-36866624,26228834,-8051684,0,0,0,-3366080,2685367,18406790,-31705,0,0,0,-3945270,0,0,0,0,-251906,0,0,0,0,0,0,0,0,0,106061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684411200,2023-05-18,46832289,-785470,-4372128,0,0,0,10497264,-1970022,-36095427,-13887464,0,0,0,3324468,0,0,0,0,-704317,0,0,0,0,0,0,0,0,0,10246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684497600,2023-05-19,-50836838,56062249,-2093185,0,0,0,-507321,-2534968,-2473896,-81426,0,0,0,-85433,0,0,0,0,-1341969,0,0,0,0,0,0,0,0,0,82732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684584000,2023-05-20,-8218296,16579730,-7917576,0,0,0,-3721549,-2236226,-6989061,360993,0,0,0,-186825,0,0,0,0,-481394,0,0,0,0,0,0,0,0,0,67880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684670400,2023-05-21,-10363736,3011547,-5231891,0,0,0,-776270,-112780,4189141,3076,0,0,0,354,0,0,0,0,-343561,0,0,0,0,0,0,0,0,0,-158720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684756800,2023-05-22,-25864668,9440071,5292803,0,0,0,1612658,-429235,-710264,2099420,0,0,0,-2104470,0,0,0,0,-464398,0,0,0,0,0,0,0,0,0,444195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684843200,2023-05-23,2445721,-474975,1181678,0,0,0,-2129093,2095568,-8174543,-4760,0,0,0,3227701,0,0,0,0,-206609,0,0,0,0,0,0,0,0,0,-12472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1684929600,2023-05-24,-104363607,51536574,7064160,0,0,0,-2635860,-3419819,-7457617,30909649,0,0,0,4378597,0,0,0,0,-573893,0,0,0,0,0,0,0,0,0,-18229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685016000,2023-05-25,41420524,-7168514,-8615821,0,0,0,-16790352,-8049595,-19428685,5792016,0,0,0,-469120,0,0,0,0,-1216659,0,0,0,0,0,0,0,0,0,25053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685102400,2023-05-26,-3406633,-6317595,-8142979,0,0,0,8993490,1908292,-5062910,3090569,0,0,0,-4651000,0,0,0,0,-873124,0,0,0,0,0,0,0,0,0,-257479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685188800,2023-05-27,-7621769,-4688214,-14970549,0,0,0,164132,850844,11298613,372150,0,0,0,-428768,0,0,0,0,-1141847,0,0,0,0,0,0,0,0,0,54266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685275200,2023-05-28,14034024,-4832390,-40916982,0,0,0,395229,-416175,-8209693,1582169,0,0,0,224572,0,0,0,0,-714306,0,0,0,0,0,0,0,0,0,116174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685361600,2023-05-29,-74602332,56037500,-25269831,0,0,0,1551117,7651683,2372552,1798870,0,0,0,1714362,0,0,0,0,61068,0,0,0,0,0,0,0,0,0,-138008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685448000,2023-05-30,-7752819,-17692201,-21923847,0,0,0,-1795809,-1446622,18879761,1275273,0,0,0,168472,0,0,0,0,-2099008,0,0,0,0,0,0,0,0,0,149577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685534400,2023-05-31,-15211203,-2889178,-10019068,0,0,0,-642118,2953402,4712780,5386104,0,0,0,-280585,0,0,0,0,-70363,0,0,0,0,0,0,0,0,0,146745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685620800,2023-06-01,-21482652,23437999,-7198417,0,0,0,2868280,866378,-26512628,7323156,0,0,0,-4977789,0,0,0,0,-910956,0,0,0,0,0,0,0,0,0,537858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685707200,2023-06-02,13888546,-12814476,-48337720,0,0,0,-1524530,-230774,6106010,1016417,0,0,0,-624830,0,0,0,0,-4766325,0,0,0,0,0,0,0,0,0,49762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685793600,2023-06-03,6953368,-20217303,-30633866,0,0,0,-1352309,956821,7007621,600871,0,0,0,591613,0,0,0,0,-480994,0,0,0,0,0,0,0,0,0,219806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685880000,2023-06-04,-21779294,-366629,-3730019,0,0,0,514739,-891165,2830538,392197,0,0,0,-430954,0,0,0,0,-724368,0,0,0,0,0,0,0,0,0,121530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1685966400,2023-06-05,-77868619,23071939,-22304957,0,0,0,-8029525,-3223751,16778774,181025,0,0,0,607787,0,0,0,0,-61817,0,0,0,0,0,0,0,0,0,104783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1686052800,2023-06-06,9414025,-20176746,-8974722,0,0,0,609601,552123,4226410,-2409158,0,0,0,397494,0,0,0,0,-1274349,0,0,0,0,0,0,0,0,0,-135261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1686139200,2023-06-07,10906789,-3167269,-10621628,0,0,0,4290777,-1329141,-13358964,4539,0,0,0,2497427,0,0,0,0,-4496524,0,0,0,0,0,0,0,0,0,75290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1686225600,2023-06-08,-49713031,28585722,-10326070,0,0,0,-253603,3616630,11605585,31915,0,0,0,2225616,0,0,0,0,-129900,0,0,0,0,0,0,0,0,0,161468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1686312000,2023-06-09,19842771,-15364762,-2215542,-8285105,0,0,2421712,-4777060,3461495,-112876,0,0,0,-34034,0,0,0,0,-725153,0,0,0,0,0,0,0,0,0,-166490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1686398400,2023-06-10,-6669970,-5194794,-1653,-6850335,0,0,1249,4678944,4445479,-627170,0,0,0,1832375,0,0,0,0,-1299878,0,0,0,0,0,0,0,0,0,294729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
