,Date,Ethereum,Tron,BSC,Arbitrum,Solana,Base,Avalanche,Polygon,Optimism,Near,TON,Sui,Mantle,Fantom,Celo,Blast,Noble,Aptos,Kava,Scroll,Stellar,Gnosis,Algorand,Omni,StarkNet,EOS,PulseChain,zkSync Era,Fraxtal,Osmosis,Ronin,Tezos,Klaytn,Linea,Heco,Mixin,Metis,Injective,Cronos,KCC,Manta,MultiversX,Rootstock,Canto,Cardano,re.al,Moonriver,OKExChain,zkSync Lite,Waves,Hedera,smartBCH,Kujira,Harmony,Immutable zkEVM,Bitlayer,Moonbeam,Liquidchain,Mode,Aurora,IoTeX,Astar,Taiko,Loopring,Icon,NEO,ICP,Karura,Zilliqa,Bifrost Network,XDC,Polygon zkEVM,Secret,Boba,Meter,DFK,EthereumPoW,Stacks,Wanchain,Agoric,ThunderCore,Fuse,Telos,Arbitrum Nova,Bittorrent,Oasis,Kardia,Dogechain,Aztec,Milkomeda C1,Ergo,SXnetwork,Elastos,Statemine,Concordium,Syscoin,TomoChain,Evmos,EthereumClassic,Q,Theta,Shiden,Conflux,Archway,Velas,REINetwork,Everscale,Crab,Havah,X Layer,Terra Classic,DefiChain,Ontology,Kadena,Flow,Acala,Total,Month,Year,Day
468,2023-08-23,67267487941.0,43279685967.0,5202628833.0,1593204750.0,1522201018.0,59530901.0,1263774272.0,1236276034.0,607483168.0,75062036.0,0.0,0.0,0.0,331446559.0,68847626.0,0.0,0.0,53262946.0,126500462.0,0.0,98695312.0,47896737.0,145400771.0,237894196,2244281.0,59436637.0,0.0,112304876.0,0.0,5167322.0,32925974.0,53302217.0,56405548.0,0.0,46758244.0,34862640.0,31156928.0,0.0,0.0,37697575.0,0.0,15286125.0,4724267.0,37399301.0,15330721.0,0.0,12010847.0,64828670.0,0.0,3563956.0,4376065.0,23247447.0,1804027.0,0.0,0.0,0.0,7838270.0,12209248,0.0,15019305.0,1944356.0,7409082.0,0.0,11954732.0,0.0,3859106.0,0.0,3915240.0,2469578.0,0.0,0.0,8379016.0,728411.0,2372844.0,2000205.0,1908590.0,99881.0,0.0,2025988.0,0.0,4014980.0,2387272.0,716966.0,2376359.0,19311119.0,1160224.0,484160.0,462495.0,1641372.0,0.0,453745.0,2551759.0,403820.0,1489443.0,0.0,238436.0,171046.0,144585.0,23768.0,0.0,52928.0,32731.0,7603.0,0.0,7807.0,2141.0,1724.0,1277.0,0.0,0.0,0.0,13634501.0,0.0,0.0,7294709.0,0.0,124015314019.0,8,2023,23
469,2023-08-24,67384026171.0,43283733079.0,5206873872.0,1549554990.0,1531045831.0,61052941.0,1246655294.0,1235306615.0,593419067.0,74780049.0,0.0,0.0,0.0,331750066.0,68751228.0,0.0,0.0,53320273.0,125773559.0,0.0,98415033.0,47986081.0,144621174.0,226478727,2255544.0,59431941.0,0.0,110299163.0,0.0,5201985.0,32978886.0,53273396.0,56417522.0,0.0,46759854.0,34253529.0,30673997.0,0.0,0.0,37698922.0,0.0,15301079.0,4734101.0,37179048.0,15296389.0,0.0,12004581.0,64835659.0,0.0,3206619.0,4383097.0,23733667.0,1792953.0,0.0,0.0,0.0,7826097.0,12208283,0.0,15047464.0,1943697.0,7439233.0,0.0,11866982.0,0.0,3858801.0,0.0,3914679.0,2469383.0,0.0,0.0,8452465.0,729869.0,2374934.0,2003771.0,1929134.0,99881.0,0.0,1575406.0,0.0,4017558.0,2376618.0,717771.0,2376075.0,19310072.0,1160498.0,484345.0,460086.0,1640681.0,0.0,453745.0,2565872.0,404575.0,1489325.0,0.0,238716.0,171033.0,144541.0,23791.0,0.0,53040.0,32781.0,8041.0,0.0,7804.0,2140.0,1727.0,1278.0,0.0,0.0,0.0,13644116.0,0.0,0.0,7006724.0,0.0,124057789014.0,8,2023,24
470,2023-08-25,67305794633.0,43476947199.0,5203549729.0,1552879471.0,1516464940.0,62089940.0,1225818922.0,1225454877.0,595956516.0,74681981.0,0.0,0.0,0.0,331276584.0,68787975.0,0.0,0.0,50680845.0,125682290.0,0.0,98973960.0,48002697.0,144032895.0,226544878,2272958.0,59449262.0,0.0,109821836.0,0.0,5104119.0,32929401.0,53002711.0,56348211.0,0.0,46762644.0,34451577.0,30308120.0,0.0,0.0,30977424.0,0.0,15217114.0,4660811.0,37140929.0,15413226.0,0.0,11994255.0,64843320.0,0.0,4042681.0,3986029.0,23624822.0,1763661.0,0.0,0.0,0.0,7821172.0,12211849,0.0,15096028.0,1939125.0,7471961.0,0.0,11842238.0,0.0,3859928.0,0.0,3911856.0,2472590.0,0.0,0.0,8893765.0,721330.0,2134576.0,1998565.0,1923525.0,99881.0,0.0,1602773.0,0.0,3992925.0,2374732.0,717063.0,2369900.0,19314045.0,1160437.0,484249.0,459222.0,1640260.0,0.0,453745.0,2565155.0,403846.0,1489760.0,0.0,237834.0,171083.0,131342.0,23772.0,0.0,52933.0,32731.0,11506.0,0.0,7802.0,2141.0,1719.0,1278.0,0.0,0.0,0.0,13636714.0,0.0,0.0,7025897.0,0.0,124120498696.0,8,2023,25
471,2023-08-26,67367338291.0,43514104728.0,5203974223.0,1558437103.0,1514415703.0,61318274.0,1208074384.0,1223409128.0,598343610.0,74683155.0,0.0,0.0,0.0,331279166.0,68627295.0,0.0,0.0,50737343.0,126023380.0,0.0,99950552.0,48062083.0,102620487.0,226493679,2300096.0,59435826.0,0.0,109848434.0,0.0,5086096.0,32945940.0,53268881.0,56454304.0,0.0,46751178.0,34958087.0,30151710.0,0.0,0.0,30952709.0,0.0,15194552.0,4660546.0,37159128.0,15247228.0,0.0,11998885.0,64836188.0,0.0,3598122.0,4473874.0,23436601.0,1770803.0,0.0,0.0,0.0,7794551.0,12209089,0.0,15077739.0,1939108.0,7473291.0,0.0,11848801.0,0.0,3859056.0,0.0,3911020.0,2472031.0,0.0,0.0,8319792.0,721534.0,2135434.0,1997468.0,1924867.0,99881.0,0.0,1603651.0,0.0,3993094.0,2375235.0,717273.0,2371151.0,19230682.0,1160092.0,484236.0,459428.0,1636250.0,0.0,453745.0,2592261.0,397434.0,1489423.0,0.0,237924.0,171044.0,131484.0,23777.0,0.0,52966.0,32747.0,11512.0,0.0,7807.0,2141.0,1708.0,1278.0,0.0,0.0,0.0,13638252.0,0.0,0.0,7381341.0,0.0,124164863370.0,8,2023,26
472,2023-08-27,67449295987.0,43442109995.0,5201079030.0,1555696246.0,1515658047.0,61257023.0,1204290399.0,1234900767.0,599196751.0,74615905.0,0.0,0.0,0.0,331077701.0,68523218.0,0.0,0.0,50508703.0,125822823.0,0.0,99622922.0,48084536.0,102569544.0,226332832,2317423.0,59393567.0,0.0,109967103.0,0.0,5014473.0,32932827.0,53195757.0,56279514.0,0.0,46714025.0,34773537.0,30041455.0,0.0,0.0,30931122.0,0.0,15189947.0,4659385.0,37132617.0,15517814.0,0.0,11985888.0,64785951.0,0.0,3508225.0,4472093.0,23436601.0,1766281.0,0.0,0.0,0.0,7779592.0,12200419,0.0,15062647.0,1938233.0,7471224.0,0.0,11835095.0,0.0,3856315.0,0.0,3906982.0,2470276.0,0.0,0.0,8306488.0,721754.0,2134453.0,1995817.0,1911015.0,99881.0,0.0,1610876.0,0.0,3986754.0,2364493.0,716923.0,2370334.0,19217363.0,1159434.0,483933.0,445259.0,1632659.0,0.0,453745.0,2591229.0,397276.0,1488366.0,0.0,237820.0,170923.0,131353.0,23764.0,0.0,52949.0,32736.0,11579.0,0.0,7807.0,2139.0,1707.0,1277.0,0.0,0.0,0.0,13630547.0,0.0,0.0,7378403.0,0.0,124176949873.0,8,2023,27
473,2023-08-28,67533292223.0,43455794540.0,5202675720.0,1560855507.0,1517819057.0,61783598.0,1206839436.0,1233973726.0,601597469.0,74620751.0,0.0,0.0,0.0,330938394.0,68459876.0,0.0,0.0,50441633.0,125978710.0,0.0,99638512.0,48064000.0,102588715.0,226395132,2331414.0,59409316.0,0.0,110679891.0,0.0,4958667.0,32938000.0,53257962.0,56250588.0,0.0,46731730.0,34642563.0,30024480.0,0.0,0.0,30940506.0,0.0,15093368.0,4659878.0,37133498.0,15327183.0,0.0,11983234.0,64805983.0,0.0,4087361.0,4472796.0,23435875.0,1762759.0,0.0,0.0,0.0,7754429.0,12203777,0.0,15065017.0,1937820.0,7460227.0,0.0,11834158.0,0.0,3857377.0,0.0,3906996.0,2470956.0,0.0,0.0,8312798.0,721909.0,2134644.0,1996651.0,1905962.0,99881.0,0.0,1607418.0,0.0,3988677.0,2364970.0,717060.0,2370488.0,19223939.0,1161125.0,483944.0,445333.0,1631948.0,0.0,452413.0,2599894.0,397357.0,1488775.0,0.0,237856.0,170970.0,131342.0,23769.0,0.0,52959.0,32741.0,11675.0,0.0,7803.0,2140.0,1719.0,1277.0,0.0,0.0,0.0,13633549.0,0.0,0.0,7379562.0,0.0,124288967356.0,8,2023,28
474,2023-08-29,67596283121.0,43472613573.0,5202890178.0,1543213446.0,1521393906.0,62607384.0,1220337902.0,1234798957.0,601441908.0,74605696.0,0.0,0.0,0.0,330174238.0,68742469.0,0.0,0.0,50416996.0,110854042.0,0.0,99223217.0,47305518.0,101155139.0,226398983,2330523.0,59410327.0,0.0,107941887.0,0.0,4995502.0,32945940.0,53357963.0,56250937.0,0.0,46725947.0,35063539.0,29808255.0,0.0,0.0,30335045.0,0.0,14962850.0,4656878.0,37138899.0,15475005.0,0.0,11957736.0,64808957.0,0.0,3441490.0,4073484.0,22892484.0,1756652.0,0.0,0.0,0.0,7739626.0,12203985,0.0,15057679.0,1928619.0,7462224.0,0.0,11837943.0,0.0,3857442.0,0.0,3907023.0,2471008.0,0.0,0.0,8316581.0,718354.0,2135067.0,1996501.0,1904617.0,99881.0,0.0,1606393.0,0.0,3989402.0,2365344.0,717187.0,2371144.0,19191987.0,1161194.0,483982.0,445432.0,1632699.0,0.0,442880.0,2686526.0,397416.0,1488801.0,0.0,237903.0,170973.0,131346.0,23772.0,0.0,52966.0,32743.0,11571.0,0.0,7807.0,2140.0,1723.0,1277.0,0.0,0.0,0.0,13635203.0,0.0,0.0,7269704.0,0.0,124346983038.0,8,2023,29
475,2023-08-30,67774820705.0,43727700817.0,5207004441.0,1545032593.0,1517127856.0,62891963.0,1224464039.0,1232308271.0,601484411.0,74382063.0,0.0,0.0,0.0,330104045.0,68574884.0,0.0,0.0,50047654.0,111538560.0,0.0,99797401.0,47212873.0,100898698.0,226544878,2395964.0,59448612.0,0.0,108517715.0,0.0,5033441.0,32909633.0,53214337.0,56160765.0,0.0,46773747.0,35175365.0,29786257.0,0.0,0.0,30319053.0,0.0,14951821.0,4698952.0,37131966.0,15297319.0,0.0,11965608.0,64840701.0,0.0,3634594.0,4179111.0,24546834.0,1749611.0,0.0,0.0,0.0,7795578.0,12211849,0.0,15116018.0,1930387.0,7464185.0,0.0,11817894.0,0.0,3859928.0,0.0,3907443.0,2472461.0,0.0,0.0,8302833.0,744862.0,2133750.0,1999952.0,1899119.0,99881.0,0.0,1688710.0,0.0,3988114.0,2364456.0,716756.0,2348709.0,19207444.0,1155396.0,484062.0,445003.0,1631170.0,0.0,438376.0,2723935.0,397193.0,1489760.0,0.0,237733.0,171083.0,131384.0,23769.0,0.0,52951.0,32764.0,11611.0,0.0,7802.0,2141.0,1778.0,1277.0,0.0,0.0,0.0,12633458.0,0.0,0.0,7315114.0,0.0,124786125647.0,8,2023,30
476,2023-08-31,67699658866.0,43939358442.0,5204375946.0,1542179716.0,1505242644.0,67125771.0,1225175002.0,1231249532.0,603839827.0,73555669.0,0.0,0.0,0.0,330176962.0,68905535.0,0.0,0.0,50066839.0,112328408.0,0.0,100546050.0,47290574.0,100758426.0,226507725,2410653.0,59438862.0,0.0,108731238.0,0.0,4988307.0,32941031.0,53301674.0,56081176.0,0.0,46755476.0,35426648.0,29553281.0,0.0,0.0,30330390.0,0.0,14884597.0,4722674.0,37070263.0,15368964.0,0.0,11963528.0,64836126.0,0.0,3303564.0,3945959.0,24706729.0,1789175.0,0.0,0.0,0.0,7785401.0,12209846,0.0,15081061.0,1953605.0,7461863.0,0.0,11948756.0,0.0,3859295.0,0.0,3907529.0,2469056.0,0.0,0.0,8165478.0,783603.0,2134877.0,1997238.0,1893276.0,99881.0,0.0,1674065.0,0.0,3989450.0,2365638.0,717210.0,2341279.0,19195155.0,1155456.0,484131.0,445389.0,1630945.0,0.0,426640.0,2742357.0,397328.0,1489516.0,0.0,237883.0,171055.0,131408.0,23774.0,0.0,52944.0,32728.0,11600.0,0.0,7801.0,2141.0,1734.0,1278.0,0.0,0.0,0.0,12637915.0,0.0,0.0,7078792.0,0.0,124912088626.0,8,2023,31
477,2023-09-01,67661934545.0,43970052353.0,5202286085.0,1537310218.0,1506323598.0,110143014.0,1225335359.0,1237920816.0,584230942.0,73313109.0,0.0,0.0,0.0,330265971.0,68777699.0,0.0,0.0,50084184.0,111239896.0,0.0,100893872.0,47389826.0,99819015.0,226325129,2441248.0,59390947.0,0.0,108370460.0,0.0,4993270.0,32923899.0,53244856.0,55262407.0,0.0,46696269.0,34664027.0,29332149.0,0.0,0.0,30325172.0,0.0,14825151.0,4689411.0,37071259.0,15401922.0,0.0,11956654.0,64782999.0,0.0,3330082.0,4041806.0,23905701.0,1812169.0,0.0,0.0,0.0,7792350.0,12200004,0.0,15031182.0,1865198.0,7465866.0,0.0,11940802.0,0.0,3856184.0,0.0,3907469.0,2466566.0,0.0,0.0,8129083.0,780774.0,2118974.0,1995324.0,1888233.0,99881.0,0.0,1100757.0,0.0,3990907.0,2358114.0,716778.0,2340340.0,19191450.0,1154469.0,483779.0,445147.0,1630323.0,0.0,424686.0,2761410.0,396109.0,1488315.0,0.0,237762.0,170917.0,131302.0,23761.0,0.0,53572.0,32737.0,11574.0,0.0,7802.0,2139.0,1721.0,1277.0,0.0,0.0,0.0,12629399.0,0.0,0.0,7114277.0,0.0,124923546203.0,9,2023,1
478,2023-09-02,67611753274.0,43989167967.0,5206929576.0,1524487245.0,1514354751.0,119035559.0,1229962667.0,1254536434.0,579572292.0,73246318.0,0.0,0.0,0.0,330429832.0,68515814.0,0.0,0.0,50109284.0,111047854.0,0.0,99595579.0,47307910.0,99439267.0,226501155,2479753.0,59437138.0,0.0,109308186.0,0.0,5038812.0,32978886.0,53360657.0,55179704.0,0.0,46751649.0,34504578.0,29251390.0,0.0,0.0,30350063.0,0.0,15018344.0,4687909.0,37100322.0,15249655.0,0.0,11964227.0,64839940.0,0.0,3632149.0,3508213.0,23180107.0,1797817.0,0.0,0.0,0.0,7797387.0,12209492,0.0,15036357.0,1812431.0,7463870.0,0.0,11902715.0,0.0,3859183.0,0.0,3907627.0,2468484.0,0.0,0.0,8038784.0,777405.0,2121900.0,1997309.0,1903479.0,99881.0,0.0,1199897.0,0.0,3995359.0,2361207.0,717791.0,2344222.0,19294943.0,1155567.0,484273.0,445859.0,1611403.0,0.0,424686.0,2764921.0,396774.0,1489472.0,0.0,238115.0,171050.0,131461.0,23790.0,0.0,53647.0,32771.0,11589.0,0.0,7815.0,2141.0,1710.0,960.0,0.0,0.0,0.0,12644435.0,0.0,0.0,6863487.0,0.0,124915877926.0,9,2023,2
479,2023-09-03,67600889635.0,43997664562.0,5205882512.0,1522689987.0,1513868785.0,120110566.0,1225988184.0,1255133828.0,581448783.0,73213924.0,0.0,0.0,0.0,330081558.0,68661720.0,0.0,0.0,49976675.0,111096746.0,0.0,99497155.0,47332592.0,99376754.0,226544878,2491729.0,59448337.0,0.0,109258077.0,0.0,5064990.0,32945940.0,53298829.0,55052618.0,0.0,46770738.0,34918288.0,29229810.0,0.0,0.0,30329776.0,0.0,14998641.0,4684433.0,36860712.0,15288037.0,0.0,11948122.0,64844219.0,0.0,3865672.0,3504708.0,23146903.0,1807817.0,0.0,0.0,0.0,7759960.0,12211849,0.0,15015198.0,1814009.0,7450176.0,0.0,11856906.0,0.0,3859928.0,0.0,3907536.0,2468961.0,0.0,0.0,7815123.0,776017.0,2120341.0,1994120.0,1894771.0,99881.0,0.0,1219927.0,0.0,3993576.0,2353324.0,717320.0,2341880.0,19507206.0,1155515.0,484208.0,445455.0,1609775.0,0.0,424686.0,2831708.0,396413.0,1489760.0,0.0,237933.0,171083.0,131388.0,23779.0,0.0,52955.0,32750.0,11600.0,0.0,7807.0,2141.0,1715.0,1278.0,0.0,0.0,0.0,12639900.0,0.0,0.0,6730693.0,0.0,124909277791.0,9,2023,3
480,2023-09-04,67642714965.0,43984873696.0,5205719384.0,1529977881.0,1513891851.0,124515707.0,1223713528.0,1255843362.0,580028217.0,73209425.0,0.0,0.0,0.0,330116697.0,68499662.0,0.0,0.0,50004643.0,110930358.0,0.0,99494813.0,47371549.0,99371974.0,226544878,2491325.0,59448326.0,0.0,108893140.0,0.0,5063932.0,32945940.0,53147876.0,55044584.0,0.0,46766909.0,34934702.0,28716494.0,0.0,0.0,30328896.0,0.0,14992655.0,4641776.0,36860636.0,15314753.0,0.0,11933228.0,64843973.0,0.0,4140590.0,3504708.0,23146903.0,1788147.0,0.0,0.0,0.0,7753896.0,12211849,0.0,15008538.0,1814302.0,7459077.0,0.0,11855119.0,0.0,3859928.0,0.0,3907366.0,2468961.0,0.0,0.0,7812463.0,776017.0,2119975.0,1993820.0,1894207.0,99881.0,0.0,1216033.0,0.0,3990505.0,2353315.0,717300.0,2342037.0,19514465.0,1154749.0,484067.0,445219.0,1609435.0,0.0,424686.0,2831708.0,403475.0,1489760.0,0.0,237927.0,171083.0,131322.0,23779.0,0.0,52955.0,32749.0,11420.0,0.0,7806.0,2141.0,1730.0,1278.0,0.0,0.0,0.0,12639900.0,0.0,0.0,6730693.0,0.0,124945829019.0,9,2023,4
481,2023-09-05,67391987085.0,43949369844.0,5203082705.0,1532407221.0,1509433764.0,152604595.0,1222540479.0,1261409878.0,578837229.0,73133465.0,0.0,0.0,0.0,329880555.0,68412306.0,0.0,0.0,49789971.0,111340968.0,0.0,99427264.0,47139006.0,99314376.0,226451542,2503397.0,59423834.0,0.0,108623724.0,0.0,5170195.0,32923405.0,53264631.0,54849126.0,503.0,46730772.0,35342040.0,28576538.0,0.0,0.0,30316464.0,0.0,14940155.0,4629649.0,36809213.0,15269231.0,0.0,11925257.0,64816096.0,0.0,4391062.0,3502311.0,22010315.0,1778702.0,0.0,0.0,0.0,7743988.0,12206818,0.0,14997191.0,1813317.0,7418593.0,0.0,11807482.0,0.0,3858338.0,0.0,3906894.0,2467944.0,0.0,0.0,6797993.0,4325740.0,2118706.0,1992563.0,1897425.0,99881.0,0.0,1111731.0,0.0,3990878.0,2347962.0,716865.0,2340333.0,19508835.0,1154213.0,483831.0,444925.0,1611591.0,0.0,423486.0,2877769.0,401083.0,1489146.0,0.0,237775.0,171012.0,131287.0,23766.0,0.0,52919.0,32728.0,11488.0,0.0,7798.0,2140.0,1710.0,1277.0,0.0,0.0,0.0,12633102.0,0.0,0.0,7098958.0,0.0,124687120354.0,9,2023,5
482,2023-09-06,67068349568.0,43819559981.0,5205677769.0,1548293041.0,1504676264.0,151454555.0,1217735402.0,1260297715.0,578799203.0,73105680.0,0.0,0.0,0.0,330012132.0,68244378.0,0.0,0.0,49879139.0,111234562.0,0.0,100359353.0,47237759.0,97458138.0,226530153,2581295.0,59444462.0,0.0,107033597.0,0.0,5183475.0,32939515.0,53266119.0,53165707.0,503.0,46751489.0,35110734.0,27936698.0,0.0,0.0,30334948.0,0.0,14992059.0,4624315.0,36846464.0,15219492.0,0.0,11935432.0,64842046.0,0.0,4565219.0,3504025.0,21884558.0,1784450.0,0.0,0.0,0.0,7746727.0,12211055,0.0,9223333.0,1814165.0,7432667.0,0.0,11738912.0,0.0,3859677.0,0.0,3906695.0,2468801.0,0.0,0.0,6770862.0,4091337.0,2119760.0,1992766.0,1898749.0,99881.0,0.0,1118159.0,0.0,3992074.0,2348957.0,717186.0,2341715.0,19524526.0,1153645.0,483924.0,445137.0,1557151.0,0.0,423486.0,2874833.0,402298.0,1489663.0,0.0,237896.0,171072.0,131204.0,23776.0,0.0,52947.0,32748.0,11505.0,0.0,7807.0,2141.0,1703.0,1278.0,0.0,0.0,0.0,12638318.0,0.0,0.0,7954187.0,0.0,124230366117.0,9,2023,6
483,2023-09-07,66860662772.0,43851602823.0,5205028071.0,1546640504.0,1505275266.0,145145310.0,1218034728.0,1266040896.0,569188028.0,73213723.0,0.0,0.0,0.0,329998380.0,68279394.0,0.0,0.0,49645526.0,111576098.0,0.0,102337059.0,47178270.0,97805128.0,226482578,2580498.0,59431978.0,0.0,106898022.0,0.0,5184397.0,32945940.0,53266073.0,53158914.0,504.0,46743938.0,34687964.0,26659711.0,0.0,0.0,30330681.0,0.0,14995508.0,4613459.0,37134245.0,15212843.0,0.0,11934020.0,64828500.0,0.0,4752308.0,4354224.0,21884558.0,1781387.0,0.0,0.0,0.0,7757421.0,12208491,0.0,9204575.0,1814050.0,7435645.0,0.0,11776874.0,0.0,3858867.0,0.0,3906720.0,2468282.0,0.0,0.0,6763272.0,4057967.0,2119913.0,1989167.0,1891667.0,99881.0,0.0,1041595.0,0.0,3984998.0,2349050.0,717233.0,2341985.0,19946547.0,1153494.0,483876.0,444985.0,1556655.0,0.0,423486.0,2866547.0,402374.0,1489350.0,0.0,237515.0,171036.0,131228.0,23776.0,0.0,52955.0,32746.0,11445.0,0.0,7805.0,2140.0,1715.0,1278.0,0.0,0.0,0.0,12638032.0,0.0,0.0,7234094.0,0.0,124044614958.0,9,2023,7
484,2023-09-08,66668244441.0,43819663699.0,5206210356.0,1555364316.0,1503802818.0,137184346.0,1211329361.0,1270195859.0,570096622.0,73199728.0,0.0,0.0,0.0,330330599.0,68375789.0,0.0,0.0,49547232.0,111815043.0,0.0,103083515.0,47202930.0,97751104.0,226358205,2609289.0,59399341.0,0.0,108647937.0,0.0,5199308.0,32978886.0,53349420.0,53148979.0,509.0,46733232.0,33273954.0,26660517.0,0.0,0.0,30300085.0,0.0,14970478.0,4620319.0,37141533.0,14984195.0,0.0,11945929.0,64801629.0,0.0,4837225.0,4442213.0,21914752.0,1770953.0,0.0,0.0,0.0,7761485.0,12201786,0.0,9197815.0,1819437.0,7435623.0,0.0,11779009.0,0.0,3856747.0,0.0,3906811.0,2466927.0,0.0,0.0,6836718.0,3397158.0,2121344.0,1991823.0,1904899.0,99881.0,0.0,1045876.0,0.0,3982836.0,2349931.0,717631.0,2342664.0,19497485.0,1153207.0,483815.0,445377.0,1557119.0,0.0,422767.0,2895563.0,402887.0,1488532.0,0.0,237674.0,170942.0,131370.0,23785.0,0.0,53028.0,32778.0,11510.0,0.0,7807.0,2139.0,1715.0,1277.0,0.0,0.0,0.0,12640148.0,0.0,0.0,7774317.0,0.0,123820138289.0,9,2023,8
485,2023-09-09,66708981808.0,43871167211.0,5204701221.0,1563916011.0,1508566020.0,136221815.0,1216384099.0,1284595442.0,569689308.0,73173876.0,0.0,0.0,0.0,330118279.0,68601164.0,0.0,0.0,49253890.0,111925648.0,0.0,105620577.0,47450196.0,97700660.0,226458111,2621999.0,59425558.0,0.0,109219085.0,0.0,5290225.0,32945412.0,53304787.0,52712421.0,512.0,47669059.0,33322699.0,26578738.0,0.0,0.0,30278527.0,0.0,14924514.0,4612989.0,37100502.0,14856462.0,0.0,11916931.0,64820934.0,0.0,4979105.0,4635990.0,21988629.0,1769532.0,0.0,0.0,0.0,7750810.0,12207172,0.0,9193783.0,1817873.0,7393243.0,0.0,11757317.0,0.0,3858450.0,0.0,3906718.0,2468015.0,0.0,0.0,6779541.0,3212081.0,2119595.0,1987794.0,1901073.0,99881.0,0.0,1078141.0,0.0,3979818.0,2329564.0,717202.0,2336475.0,19498820.0,1153010.0,483836.0,444974.0,1555708.0,0.0,422767.0,2899789.0,402427.0,1489189.0,0.0,237498.0,171017.0,131085.0,23774.0,0.0,52951.0,32738.0,11754.0,0.0,7800.0,2140.0,1705.0,0.0,0.0,0.0,0.0,12637204.0,0.0,0.0,7766426.0,0.0,123945821104.0,9,2023,9
486,2023-09-10,66760428779.0,43880928596.0,5205186303.0,1565986097.0,1508911196.0,135879603.0,1213783938.0,1293310644.0,571075177.0,73142608.0,0.0,0.0,0.0,330156007.0,68565195.0,0.0,0.0,49264055.0,111961886.0,0.0,105622693.0,47330307.0,97707712.0,226512256,2615277.0,59439766.0,0.0,109111487.0,0.0,5399856.0,32945940.0,52981590.0,52701459.0,15527.0,47663466.0,33357991.0,26434013.0,0.0,0.0,30301951.0,0.0,14932597.0,4610628.0,36624950.0,15043794.0,0.0,11923155.0,64834235.0,0.0,5344828.0,4636064.0,21540593.0,1767938.0,0.0,0.0,0.0,7749416.0,12210090,0.0,9114022.0,1817823.0,7391771.0,0.0,11739942.0,0.0,3859372.0,0.0,3906310.0,2468605.0,0.0,0.0,6775126.0,3226180.0,2119729.0,1983856.0,1912735.0,99881.0,0.0,1091960.0,0.0,3980200.0,2322515.0,717260.0,2336844.0,19505452.0,1150479.0,483922.0,444989.0,1555535.0,0.0,422767.0,2892686.0,402361.0,1489545.0,0.0,237509.0,171058.0,131154.0,23777.0,0.0,52945.0,32735.0,13141.0,0.0,7800.0,2141.0,1705.0,0.0,0.0,0.0,0.0,12638922.0,0.0,0.0,7766550.0,0.0,124016230967.0,9,2023,10
487,2023-09-11,66873194936.0,43924261027.0,5208504925.0,1577105220.0,1509972483.0,132975562.0,1213997207.0,1292685208.0,572320708.0,73155619.0,0.0,0.0,0.0,330388509.0,68478460.0,0.0,0.0,49215630.0,111847359.0,0.0,103639384.0,47426977.0,99730301.0,226771423,2648112.0,59507760.0,0.0,108289663.0,0.0,5425297.0,32945940.0,53257762.0,52749809.0,47742.0,47711666.0,33415947.0,26405227.0,0.0,0.0,30319544.0,0.0,14917696.0,4613725.0,36547122.0,15144087.0,0.0,11922504.0,64898671.0,0.0,5259168.0,4636064.0,21289805.0,1750483.0,0.0,0.0,0.0,7698253.0,12224061,0.0,9119736.0,1818485.0,7401450.0,0.0,11745590.0,0.0,3863788.0,0.0,3899897.0,2471430.0,0.0,0.0,6773405.0,3274770.0,2120466.0,1984431.0,1909255.0,99881.0,0.0,1085753.0,0.0,3982061.0,2296916.0,717495.0,2337573.0,19530389.0,1152583.0,484324.0,445029.0,1558575.0,0.0,422767.0,2917213.0,402318.0,1491250.0,0.0,237586.0,171254.0,131153.0,23788.0,0.0,52936.0,32748.0,13158.0,0.0,7815.0,2143.0,1715.0,0.0,0.0,0.0,0.0,12646694.0,0.0,0.0,7766550.0,0.0,124185691416.0,9,2023,11
488,2023-09-12,66756950731.0,43844221613.0,5204558270.0,1555736773.0,1507278626.0,130611945.0,1214127215.0,1283612232.0,575587812.0,73154479.0,0.0,0.0,0.0,330217952.0,68349274.0,0.0,0.0,49105509.0,111446010.0,0.0,103578020.0,47391992.0,99644871.0,226474423,2645479.0,59429823.0,0.0,108118816.0,0.0,5297979.0,32935693.0,53220954.0,52289050.0,49805.0,47649362.0,33522407.0,26131554.0,0.0,0.0,30291670.0,0.0,14790130.0,4598188.0,36511970.0,14784440.0,0.0,11931263.0,64819029.0,0.0,5477913.0,4652713.0,20579256.0,1725082.0,0.0,0.0,0.0,7676502.0,12208051,0.0,9098260.0,1820544.0,7386909.0,0.0,11694266.0,0.0,3858728.0,0.0,3899869.0,2468593.0,0.0,0.0,6708575.0,3289377.0,2119590.0,1981467.0,1899822.0,99881.0,0.0,1131559.0,0.0,3978325.0,2302998.0,717066.0,2336591.0,19495072.0,1150892.0,483822.0,443785.0,1556984.0,0.0,422767.0,2841821.0,402298.0,1489297.0,0.0,237463.0,171030.0,131245.0,23772.0,0.0,52941.0,32743.0,13222.0,0.0,7807.0,2140.0,1700.0,1277.0,0.0,0.0,0.0,12635969.0,0.0,0.0,7303220.0,0.0,123949078563.0,9,2023,12
