Timestamp,Date,TotalCirculating,Ethereum,Tron,BSC,Arbitrum,Base,Solana,Avalanche,Polygon,Optimism,TON,Near,Mantle,Sui,Fantom,Celo,Noble,Aptos,Blast,Stellar,Algorand,Kava,Scroll,Gnosis,Omni,StarkNet,PulseChain,EOS,Fraxtal,zkSync Era,Osmosis,Ronin,Tezos,Klaytn,Linea,Heco,Mixin,Metis,Injective,Cronos,KCC,re.al,Manta,MultiversX,Rootstock,Liquidchain,Cardano,Moonriver,Canto,OKExChain,Flow,zkSync Lite,Hedera,Moonbeam,smartBCH,Waves,Immutable zkEVM,Harmony,Kujira,Bitlayer,Mode,IoTeX,Aurora,Astar,Icon,ICP,Loopring,NEO,Taiko,Karura,Zilliqa,XDC,Secret,Polygon zkEVM,Boba,Meter,DFK,EthereumPoW,Stacks,Wanchain,Agoric,ThunderCore,Fuse,Telos,Arbitrum Nova,Bittorrent,Oasis,Kardia,Dogechain,Aztec,Milkomeda C1,Ergo,SXnetwork,Elastos,Statemine,Syscoin,Concordium,TomoChain,Evmos,EthereumClassic,Q,Theta,Shiden,Conflux,Archway,Velas,REINetwork,Everscale,Crab,Havah,X Layer,Terra Classic,Acala,Ontology,Kadena,DefiChain,Bifrost Network,Total
1688256000,2023-07-02,,68861924838,43901363832,5597897123,1748786203,,1536927899,1321666121,1434012743,619945332,,92834955,,,335631754,69080734,,48575512,,89913703,215981089,67662990,,50980004,238895894,1568061,,59429993,,144116414,6905433,32940701,54367490,62072104,,48165401,32474590,39144500,,,78115914,,,17524937,4943255,8210166,13971143,12898293,41247367,62909753,7538809,,2505092,8206852,49370604,3695263,,,1876839,,,2462698,17690332,7987752,,,13708770,3859137,,3108086,2469598,,,11015742,2230336,2019738,1947561,99881,,1089328,,2047784,2730649,784357,3378853,19933049,1403520,507838,602550,1971830,,532643,2375596,427671,1489456,268561,,174078,154179,27048,,52537,32744,,,7806,2141,1732,39443,,,,,2909799,,16036954,,127153861477
1688342400,2023-07-03,,68891105885,43897411996,5597195859,1759081998,,1545240916,1316681430,1434435901,620722176,,92900537,,,335969825,69306401,,48709515,,90017930,216094509,67757794,,51055482,238906886,1577900,,59432627,,146380186,6907875,32978886,54516786,62494299,,48064287,32723261,38914750,,,78156286,,,17496091,4933406,8210543,13851103,12919392,41260892,62920633,7547548,,2507995,8192196,48836136,3917563,,,1884813,,,2462580,17670798,7992274,,,13734011,3859314,,3135190,2469711,,,10955469,2227801,2020333,1956519,99881,,1106927,,2047886,2732716,787581,3382287,19944934,1403791,508035,603181,1972045,,532643,2378540,428041,1489524,267730,,174086,154419,27062,,52698,32743,,,7807,2141,1730,39464,,,,,2819966,,16045980,,127196748332
1688428800,2023-07-04,,69391072525,43879498751,5298911160,1761399425,,1542446527,1308952604,1429904150,623385737,,92810178,,,335070450,70042315,,48479251,,93205578,219869531,67079584,,51079898,238944878,1596203,,59442051,,146801007,6992681,32929565,54450329,62418557,,48905864,32839390,38778289,,,78034262,,,17482390,4935656,8211849,13858276,12878006,41337003,62918315,8787963,,5057459,8149244,46688718,3984585,,,1907983,,,2605698,17688640,7995917,,,13864263,3859928,,3209568,2470104,,,10944665,2225501,2020302,1950286,99881,,1045396,,2046439,2730231,787383,3377521,19830311,1405121,507832,601968,1970403,,528143,2428867,426648,1489761,266240,,174114,168627,27049,,52676,32764,,,7801,2141,1734,39279,,,,,2820992,,16036199,,127379278580
1688515200,2023-07-05,,69320609758,44056785634,5298574393,1759100888,,1543880261,1322587303,1426573620,627142634,,92954983,,,335130813,70213704,,48718715,,92735135,221225120,67016058,,50435351,238944878,1591674,,59442051,,147302976,6881798,32978886,54347075,62417026,,48908152,33266836,38730271,,,78071605,,,17441551,4955956,8211849,14138067,12897026,41460120,62927445,7182051,,4723724,8232155,45611895,4074767,,,1913774,,,2603538,17709170,7985922,,,13870404,3859928,,3178861,2470104,,625002,11036966,2226602,2012028,1952245,99881,,1083959,,2046291,2732856,786942,3382154,19706861,1405476,508066,602779,1971588,,528143,2431704,427096,1489761,264842,,174114,169782,27064,,52703,32748,,,7805,2141,1730,39305,,,,,2820424,,16047346,,127498712309
1688601600,2023-07-06,,69255618660,44001914380,5297496716,1742286274,,1540639303,1324261459,1419071721,617202745,,92621318,,,334875944,70241257,,48668395,,93421423,211596664,66733275,,50396405,237835185,1590394,,59414569,,147026478,6690894,32945940,54341159,62391772,,49086382,33111710,38647607,,,78019224,,,17461137,4952491,8208063,13867865,12909508,41274431,62894887,6970646,,3670898,8247929,44222963,5131795,,,1923742,,,2619029,17748517,7988631,,,13841521,3858149,,3161053,2468965,,716592,11012701,2226162,2011410,1943316,99881,,1102377,,2052388,2725652,776501,3379352,19695763,1404701,507748,600291,1971845,,527123,2412274,426895,1489074,261184,,174034,166878,27049,,52792,32763,,,7807,2140,1726,39278,,,,,2820204,,16035938,,127328273312
1688688000,2023-07-07,,68908032323,43976879669,5296491258,1772334998,,1541952275,1321573067,1423168010,620383004,,92553768,,,331572419,70035166,,48204213,,94070684,210722887,59308307,,50307631,237807346,1588694,,59407335,,144897716,6650713,32915629,54348302,62277660,,49086979,33311698,38528768,,,77994388,,,17335799,4945148,8207103,14005255,12154173,41668137,62879424,6949696,,3643674,8225649,,4849476,,,1920229,,,2617856,17729668,7964742,,,13679983,3857697,,3104784,2468676,,728198,11083927,2223933,2010149,1945195,99881,,1104922,,2051533,2698691,757978,3364691,18887118,1404346,507563,508803,1962676,,527123,2407699,420671,1488900,250358,,174013,166546,27036,,52764,32757,,,7799,2140,1724,39259,,,,,2818903,,16028082,,126930397454
1688774400,2023-07-08,,68902977340,43978205554,5302021867,1771764563,,1543243126,1314516696,1422256552,621560217,,92815552,,,327650565,70369774,,48189867,,95713781,210636625,59764452,,51855319,238182823,1590218,,59501134,,144352784,6668832,32937044,54505372,62150689,,49265813,32682839,38548845,,,77993783,,,17327608,4948926,8220061,14220379,12187448,41478659,62972683,7316177,,3884446,8206469,,4875720,,,1928644,,,2615142,17613366,7729610,,,13685616,3863788,,3102679,2472574,,684790,12505540,2225761,2011674,1936704,99881,,1123656,,2053190,2701415,729957,3367012,18926491,1264344,508219,507912,1884508,,526227,2409586,415906,1491251,250567,,174288,166751,24289,,52789,32777,,,7806,2143,1734,38226,,,,,2823892,,16046483,,126927567790
1688860800,2023-07-09,,68854881776,43946043401,5298446653,1780907227,,1543271700,1310733317,1417569644,623642734,,92798030,,,324053313,70457183,,48232486,,95713207,210511414,58047429,,51900263,237944878,1590056,,59441692,,145965432,6673405,32936847,54505101,61959153,,49215253,32741733,38555848,,,77944164,,,17294630,4945661,8211849,14291449,12184598,41488465,62919086,7316133,,3884423,8150373,43812903,5486531,,,1927548,,,2612100,17604842,7732106,,,13680637,3859928,,3080049,2470104,,708189,12409580,2225516,2010480,1937222,99881,,1120781,,2051022,2700419,729705,3367017,19422978,1263122,505867,504669,1884551,,522476,2414569,414800,1489761,250518,,174114,166792,24275,,52766,32745,,,7807,2141,1734,38204,,,,,2820589,,16037845,,126887028889
1688947200,2023-07-10,,68784517873,43907565153,5294237296,1789493691,,1542830057,1309720215,1415135903,625240751,,92774862,,,322814195,70063468,,48291472,,95669933,210377371,58049272,,52117526,237765230,1599250,,59396814,,145756054,6683680,32921955,54336353,61921459,,49167991,33805847,38574601,,,77893038,,,17289323,4817231,8205649,13935844,12165524,41396618,62871250,7312825,,3882666,8133040,40949851,4994723,,,1896709,,,2605933,17300797,7725067,,,13605027,3857014,,3045807,2468239,,723290,12402829,2224307,2005978,1944479,99881,,1219725,,2059429,2676673,728994,3363468,19256907,1262199,503533,503192,1883567,,522387,2393600,414405,1488636,250385,,173983,166731,24256,,52699,32679,,,7803,2139,1732,38181,,,,,2818927,,16027991,,126774455432
1689033600,2023-07-11,,68677153298,43964168259,5297413647,1750553802,,1542126585,1311688648,1413293436,623406880,,92757388,,,325188916,70261263,,48468393,,96365539,208704412,58357508,,51890664,237884202,1610752,,59426534,,143789016,6681258,32942184,54444508,61947514,,48464607,33326192,38666734,,,77923720,,,17306823,4940807,8209755,14062259,12161429,41461486,62908250,7337978,,4054571,8128075,42918906,5235287,,,1872869,,,2711275,17253814,7721335,,,13808756,3858944,,3100438,2469474,,727998,12425389,2225373,2009869,1954420,99881,,1126903,,2061769,2664480,729365,3389935,18703878,1261959,503803,503496,1873896,,518025,2440164,414936,1489381,250333,,174070,166769,24277,,52809,32763,22,,7804,2141,1737,38202,,,,,2820724,,16036860,,126687161821
1689120000,2023-07-12,,68537454982,43940567559,5296116580,1763245455,,1544522020,1295313604,1406956425,628820832,,92681188,,,327193829,69714321,,48233840,,96473504,201057464,76422335,,53502338,237944878,1640862,,59441692,,144135040,6668188,32913027,54526720,61921406,,47883215,33535752,38681408,,,77905295,,,17352700,4937539,8211849,14492022,12159580,41447756,62915607,7411170,,4306098,8128594,41825275,5242386,,,1828664,,,2445202,17192173,7688948,,,13798979,3859928,,2945706,2470104,,730200,12567336,2224189,2009050,1954929,99881,,1091008,,2140884,2623166,728957,3385885,18524753,1262010,503757,503098,1872638,,518025,2436157,414430,1489761,250181,,174114,166681,24267,,52754,32742,22,,7805,2141,1734,38192,,,,,2820284,,16032461,,126532817531
1689206400,2023-07-13,,68327356932,44020978614,5301857201,1745614794,,1551335789,1285912138,1424524318,629000976,,92563545,,,327436771,70097764,,47786565,,95476920,197838872,77944587,,53564919,237944878,1656381,,59441692,,145267067,6695986,32939482,54559789,61917204,,48178484,34109266,38694354,,,77926888,,,17412556,4883979,8211849,14436443,12159860,41342484,62922318,7618508,,3805501,8135685,44205012,5174079,,,1826620,,,2442205,17199132,7687323,,,13808099,3859928,,2850100,2470104,,728496,12591079,2225186,2010881,1949993,99881,,1594111,,2109930,2624551,729093,3388380,18527487,1261775,503880,503468,1833855,,515020,2438115,414801,1489761,250109,,174114,166712,24279,,52807,32768,22,,7807,2141,1762,38206,,,,,2820072,,16038441,,126408222944
1689292800,2023-07-14,,68478000014,44124135588,5303214432,1759713674,,1553541971,1286385735,1423395373,623944071,,91977075,,,329294770,70660206,,47521850,,96050587,199897141,79826862,,53942857,238182823,1651431,,59509060,,145782532,6913194,32945940,54546857,62242260,,48880525,33454248,37477694,,,77978523,,,17361136,4840752,8220061,14363933,12182671,41237910,62984162,6954178,,4337364,8184257,42358187,4908230,,,1860654,,,2429836,16856476,7694828,,,13869304,3863788,,2949127,2472574,,732799,12218754,2226457,2013022,1941306,99881,,1096080,,2127533,2620886,729404,3388953,18560230,1265506,504261,500720,1823294,,515020,2448591,409897,1491251,250195,,174288,167281,24290,,52993,32758,22,,7807,2143,1778,38230,,,,,2823282,,16048494,,126677334127
1689379200,2023-07-15,,68352613635,44326916818,5303199132,1761751069,,1522610564,1286030796,1397754813,634823090,,91916052,,,322061257,70423350,,46970141,,96372078,182041854,80900146,,53795059,238182823,1661063,,59509060,,146815310,7061745,32944786,54605546,62067137,,48866136,34061446,37405597,,,78005255,,,17309321,4763838,8220061,14863878,12171092,41937678,62977807,6949252,,3614578,8164598,36626998,4221577,,,1866452,,,2491465,16501967,7485744,,,14011668,3863788,,2805591,2472574,,734593,12625543,2226005,1998760,1984087,99881,,1157798,,2127703,2621100,728242,3388762,18557353,1265180,484822,497404,1820920,,515020,2453287,409849,1491251,250184,,174277,167450,24289,,53193,32759,38,,7806,2143,1746,38177,,,,,2823892,,16048233,,126681497432
1689465600,2023-07-16,,68395761016,44307418610,5303294471,1763998326,,1523055005,1285155225,1416825432,637252972,,91854343,,,322077249,70425111,,47034548,,96353767,181982859,80829015,,53795219,238182823,1681751,,59509060,,147108381,6994884,32944292,54600822,62061530,,48180491,34424065,37376531,,,77970175,,,17704470,4750096,8220061,15030397,12170764,41920047,62977382,6893918,,3607150,8164111,35860730,4389310,,,1874035,,,2488963,16411789,7480622,,,14011244,3863788,,2783569,2472574,,737161,12787431,2226026,1999637,1992429,99881,,1156368,,2126147,2621075,727920,3389014,18557366,1265218,484820,496022,1819199,,515020,2449645,409856,1491251,250182,,174277,167369,24289,,53213,32760,210,,7807,2143,1762,38176,,,,,2824189,,16048121,,126728198977
1689552000,2023-07-17,,68341643424,44260583494,5300669906,1781114572,,1520621145,1288017839,1413061349,647085504,,91602093,,,321693668,70076969,,47044421,,96263190,181804011,81887045,,53831250,237944878,1683433,,59449610,,147648628,6884909,32913323,54580501,61952003,,48133827,34288153,37344260,,,77891009,,,17763971,4778287,8211849,14977551,12155585,41722798,62916161,6719282,,3603759,8169561,35941040,4150339,,,1881505,,,2487648,16346342,7473409,,,13993920,3859928,,2799825,2470104,,739240,12717167,2224657,2001810,1961466,99881,,1137852,,2114811,2618606,727134,3382752,18540930,1263174,484323,495226,1803961,,515020,2446571,408615,1489761,249979,,174083,167253,24270,,53203,32773,39,,7815,2141,1778,38139,,,,,2821961,,16032528,,126646916197
1689638400,2023-07-18,,68142730732,44299070391,5299575473,1791203901,,1524459874,1279233842,1406389502,642920319,,90779954,,,322101147,70174301,,47051556,,94934714,181076163,85715102,,53770427,237944878,1706740,,59449610,,146668980,6883246,32945940,54532263,61741873,,48113586,34317850,37268352,,,77824608,,,17668854,4777283,8211849,15390652,12164161,41811489,62915391,6728902,,3698368,8171724,34735452,3981457,,,1886484,,,2485869,16346728,7483740,,,13995166,3859928,,2686798,2470104,,737592,12835459,2225811,1999822,1961937,99881,,1081656,,2063939,2573733,727120,3385177,18540333,1263477,484455,488562,1790976,,457182,2450199,408831,1489761,249944,,174083,167369,24279,,53215,32749,39,,7807,2141,1778,38156,,,,,2821961,,15639900,,126478335047
1689724800,2023-07-19,,68155592165,44232046153,5302671220,1770968845,,1535188147,1278398705,1405674392,645038053,,90625041,,,322387434,70566075,,47175033,,96578566,179005157,85464638,,54129260,237944878,1697929,,59449610,,150570367,6909253,32978886,54364321,61674422,,48794318,33842869,37220432,,,77830521,,,17645360,4755172,8211849,15152786,12148297,41844877,62920422,6711479,,3688212,8148894,35437804,3876541,,,1869535,,,2488601,16360315,7483421,,,13970869,3859928,,2675815,2470104,,739611,12489437,2227035,2002074,1950586,99881,,1081126,,2064014,2575294,727601,3405795,18539614,1265868,484588,488096,1788287,,454960,2440076,409311,1489761,250137,,174083,166617,24295,,53289,32786,39,,7807,2141,1778,38173,,,,,2820781,,15447346,,126422249258
1689811200,2023-07-20,,67950357102,44182704677,5299678423,1754441243,,1527764584,1290904493,1397183182,648967820,,90248079,,,322063201,70265463,,47295525,,99948243,176223145,84745830,,53781370,237875874,1709136,,59432370,,145460823,6826323,32943139,54466823,61422772,,48782941,34129699,37116683,,,77796802,,,17671074,4773484,8209468,15575756,12085202,41748712,62898644,7879144,,4792093,8155699,34855502,4024033,,,1878953,,,2477642,16075098,7480306,,,13957174,3858809,,2638788,2469388,,749469,12334680,2221069,2018327,1946764,99881,,1088521,,2060221,2567372,726966,3409778,18535803,1265314,484341,486595,1787584,,449045,2443280,408814,1489329,249166,,174033,166492,24275,,53213,32747,42,,7807,2140,1778,38148,,,,,2820098,,15436949,,126143620775
1689897600,2023-07-21,,67881498957,44221409382,5300019854,1748987677,,1532772044,1289633390,1387519723,652081263,,90231406,,,322613236,70291492,,47254617,,99206105,174116553,89308154,,53816089,237944878,1745755,,59449610,,145819719,6893508,32945940,53291611,61288672,,47792300,34795699,37043588,,,77711738,,,17436831,4804294,8211849,15099819,12122375,41731863,62914752,7669427,,4194798,8177939,34835477,4600204,,,1887120,,,2474522,16073969,7466576,,,13959223,3859928,,2677906,2470104,,769692,12347320,2221040,2016585,1951977,99881,,1292686,,2060986,2567739,727070,3512614,18583594,1265585,484455,486229,1787256,,447640,2430125,408767,1489761,249195,,174083,166473,24278,,53224,32740,42,,7807,2141,1762,38156,,,,,,,15439900,,126103292739
1689984000,2023-07-22,,67712682294,44217547290,5301072885,1751279416,,1539705516,1292653228,1387904186,654338133,,90186053,,,322491357,70319287,,47276229,,100745652,176757831,94053194,,54516525,237944878,1897460,,59449610,,143905572,6979115,32940701,53365655,60981644,,46909191,34534926,36843452,,,77618928,,,17363605,4810468,12211849,15183721,12082608,41605863,57751090,7585116,,4943533,8192093,35033970,4368124,,,1880479,,,2472107,16071983,7488286,,,13890347,3859928,,2677421,2470104,,776380,12348760,2221182,2006430,1945122,99881,,1259298,,2059680,2563887,726965,3512393,18583386,1265547,484434,486158,1781974,,448689,2429739,408771,1489761,249183,,174083,166494,24277,,53210,32754,42,,7815,2141,1762,35742,,,,,,,15438716,,125951927559
1690070400,2023-07-23,,67687481206,44212205522,5304016897,1757190363,,1540895562,1286548124,1393171765,663912494,,90255642,,,335060773,70074119,,46976837,,100761673,175921990,93111525,,53986309,238182823,1910560,,59509060,,144110472,6897066,32945940,53184887,60933394,,46959706,34301232,36562545,,,77658951,,,17249473,4812388,12224061,15174666,12073417,41494444,57796210,7586322,,4944319,8184313,34833298,4856292,,,1872954,,,2472355,16077626,7486321,,,13784526,3863788,,2677035,2472574,,778450,12191127,2221492,2006322,1939980,99881,,1252903,,2056509,2565105,726254,3500805,18615636,1267830,484694,485810,1780194,,448689,2430125,408816,1491251,248848,,174257,166532,24289,,53209,32753,42,,7807,2143,1762,35765,,,,,,,15447894,,125949610993
1690156800,2023-07-24,,67646765318,44169683151,5300852319,1764581147,,1539930729,1282756981,1380098728,663482268,,90236229,,,334971390,69850819,,47223617,,100754418,175614634,94436606,,53838002,237944878,1925482,,59449610,,143612616,6875495,32943567,53102824,60863623,,46911727,34421211,36616232,,,77603808,,,17076940,4809979,12211849,15187550,12111834,41445873,57755407,7585776,,4943963,8201916,35657049,4320458,,,1871582,,,2473349,16071413,7494489,,,13780619,3859928,,2674031,2470104,,777483,12181116,2221250,2008600,1944714,99881,,1263062,,2057683,2553982,726010,3500394,18595441,1270288,484333,485743,1770142,,448689,2429950,408880,1489761,248791,,174083,166568,24280,,53234,32768,39,,7807,2141,1762,35743,,,,,,,15439364,,125852255520
1690243200,2023-07-25,,67523099890,44113560026,5298623132,1764181279,,1543099275,1276994814,1367426309,669661010,,90175650,,,334757832,70121778,,47864075,,100425054,173716642,94486079,,53647205,237912042,1950763,,59441406,,142515756,6692981,32945940,53269092,60898894,,47247432,36553735,36600990,,,77477582,,,16888253,4808266,12210164,15316100,12079106,41534129,57746993,7742752,,4421939,8197134,35335704,4125241,,,1853847,,,2056584,16066271,7442796,,,13703537,3859395,,2674038,2469763,,768393,12118814,2220957,2006284,1947357,99881,,1274851,,2058324,2553964,721335,3570554,18583552,1258286,484294,485770,1769921,,448376,2396566,408794,1489555,248793,,174059,166488,24277,,53212,32744,24,,7806,2141,1762,35741,,,,,,,15438797,,125658730347
1690329600,2023-07-26,,67440017195,44128937234,5299400337,1751980514,,1543852607,1276419583,1350459594,672607694,,90202267,,,334388106,70044291,,48242909,,101068757,173990450,94409444,,53611899,237944878,1950244,,59449610,,142201992,6702965,32945940,53379234,60859494,,47264199,36525528,36366064,,,77461327,,,16794146,4805459,12211849,15498228,12070541,41530627,57753939,7397769,,4282773,8208235,34036005,4380697,,,1858117,,,2106671,16068981,7447265,,,13687086,3859928,,2673101,2470104,,768904,12135102,2221128,2030101,1946049,99881,,1255854,,2059037,2554050,721363,3581811,18587135,1258428,484342,482853,1759151,,448376,2372502,408823,1489761,248595,,174083,166515,24279,,53411,32743,30,,7804,2141,1746,34574,,,,,,,15439900,,125564676349
1690416000,2023-07-27,,67477607956,44113304388,5223418578,1761440903,,1548662786,1289365051,1338403654,677755862,,88167977,,,334690290,70086735,,48360592,,101246213,176731321,99024911,,53573932,238182823,1952837,,59509060,,138619137,6701470,32945940,53379247,60788459,,47292560,36045889,36387139,,,77495274,,,16746325,4809373,12224061,15714242,12074314,41531937,57803983,7242059,,5068141,8256007,34036005,4922341,,,1872439,,,2105471,16053444,7449936,,,13656195,3863788,,2672732,2472574,,765070,12221063,2221769,2029090,1961444,99881,,1350199,,2060731,2553931,721570,3618012,18603249,1261212,484694,482471,1761640,,448376,2394330,408790,1491250,248664,,174257,166517,23790,,53416,32764,30,,7815,2143,1762,34393,,,,,,,15447894,,125534848568
1690502400,2023-07-28,,67444938805,44063510556,5229215468,1756143901,,1543801740,1283216548,1349961977,608808285,,88205694,,,334547988,69876586,,48207796,,103064338,175380275,102202854,,53563856,237931315,1957886,,59446221,,136278442,6691762,32945940,53322827,60769023,,47247012,35913760,36358611,,,77436654,,,16689491,4894965,12211153,15559338,12080506,41513063,57755036,7210704,,4725654,8197174,34036005,5069368,,,1877171,,,2146972,16053015,7457249,,,13654535,3859708,,2671364,2469963,,767076,12212901,2221614,2029666,1943939,99881,,1162135,,2062086,2543870,721352,3617540,18251386,1256130,484322,475277,1759875,,447961,2393287,408797,1489675,248601,,174073,166611,23779,,53416,32749,35,,7807,2141,1742,1278,,,,,,,15139444,,125383279000
1690588800,2023-07-29,,67278863120,44081086923,5230589827,1727757012,,1547745482,1277206980,1339842074,628378378,,88202616,,,334560746,69813610,,50689401,,103142155,176382101,103749214,,54684629,237944878,1957138,,59449610,,136356533,6714965,32945940,53412235,60741611,,47261418,36281722,36281293,,,77471599,,,16627615,4895842,12211849,15667873,12066375,41508434,57754326,7261104,,4721947,8183520,34327052,5112588,,,1886673,,,2154032,16050581,7449377,,,13650739,3859928,,2670316,2470104,,768267,12200701,2375994,2027001,1947842,99881,,1210894,,2061180,2538910,721353,3617356,18209170,1254602,484342,475277,1745891,,447961,2396960,408904,1489760,248600,,174083,166427,,,53437,32766,35,,7804,2141,1746,1278,,,,,,,15139900,,125222353948
1690675200,2023-07-30,,67295944539,44314896917,5226899841,1728411205,,1547009217,1275957953,1346676970,627949212,,88134759,,,334495169,69726700,,51088663,,101522499,170797553,102514858,,54750795,237861121,1958337,,59428684,,134930008,6741776,32932069,53411954,60725308,,47522489,35484636,36053896,,,77426931,,,16612542,4904305,12207550,15621814,12079336,41416505,57734483,7088569,,4719959,8208996,33896967,5225851,,,1885915,,,2152175,16034939,7445170,,,13627130,3858569,,2666880,2469235,,768276,12239495,2375841,2023938,1966110,99881,,1194680,,2053098,2537957,721049,3616080,18226986,1254371,484163,475081,1745778,,447961,2413788,403729,1489236,248503,,174022,164071,,,53397,32740,64,,7805,2140,1746,1277,,,,,,,15134078,,125463468290
1690761600,2023-07-31,,67165277594,44324115755,5229651086,1733684195,,1547496837,1276736502,1332621788,634656389,,88108446,,,334400928,69836696,,51596638,,101565258,170863631,102344553,,54813947,237944878,1971001,,59449610,,133034063,6685930,32945940,53453191,60522412,,46590314,35545602,35877189,,,77453190,,,16518164,4915166,12211849,15781555,12068900,41332702,57753588,7091555,,4721947,8222546,35664001,4331242,,,1874624,,,2152628,16022248,7448727,,,13663655,3859928,,2664189,2470104,,767575,12396693,2376418,2025908,1977531,99881,,1121421,,2053767,2530510,721338,3619838,18260828,1251140,484342,471890,1744283,,447961,2414804,403942,1489760,248603,,174083,164034,,,53438,32768,34,,7807,2141,1745,1278,,,,,,,15139900,,125342498542
1690848000,2023-08-01,,67155546475,44297753599,5228957377,1727130654,,1549848691,1273920301,1315590967,630062072,,88112280,,,334141357,69817986,,51806292,,103008365,172864071,100796995,,54824666,237925842,1950853,,59444854,,132507950,6601923,32945940,53397770,60440967,,46589686,36536203,35072357,,,77445598,,,16408546,4914296,12210872,15833754,12060584,41317842,57748327,7028115,,4242257,8231818,34889951,4142467,,,1902211,,,2123892,16067230,7456529,,,13658140,3859619,,2663093,2469906,,776367,11235675,2530039,2025693,1974033,99881,,1153985,,2053562,2510548,720450,3582845,18343441,1251058,484314,470488,1732013,,439801,2435965,403877,1489641,248613,,174069,162019,,,53415,32752,35,,7815,2141,1745,1278,,,,,,,15139261,,125275808359
1690934400,2023-08-02,,67086437887,44162974308,5247088253,1724395236,,1549485223,1276263858,1293127623,634690963,,87978212,,,334181519,69707290,,51199211,,102636929,172279285,101612172,,55000509,237895385,1960818,,59437245,,131159037,6625695,32978886,53435616,60165401,,46584886,36018325,35128093,,,71469030,,,16425271,4892965,12209309,15861599,12080550,41292818,57750896,7231350,,4086122,7848899,33923426,4080657,,,1904080,,,2091034,15881882,7478171,,,13491629,3859125,,2662555,2469590,,783695,11184983,2531600,2022120,1972477,99881,,1080678,,2052776,2511966,720937,3564171,18375619,1251159,484402,468813,1720519,,439801,2471541,404355,1489450,248817,,174047,160639,,,53491,32793,36,,7823,2141,1746,1278,,,,,,,15145383,,125060897960
1691020800,2023-08-03,,66947078930,44163222069,5245988397,1710473703,,1543298334,1277239864,1275613267,633931105,,87788221,,,333899919,69763329,,52391704,,104326256,174509239,100854896,,54252844,237885868,1956896,,59434867,,130229162,6527908,32978886,53376474,60037711,,46781640,35324362,35201513,,,71463074,,,16294606,4901562,12208820,15578184,12065865,41162296,57747193,7366509,,4676923,7922374,30859079,3907269,,,1875816,,,2089870,15853850,7471195,,,13656468,3858971,,2662555,2469491,,777488,10961020,2531235,2019445,1953052,99881,,1086354,,2052459,2511923,720630,3563310,18753163,1251018,484388,468812,1717079,,435994,2467130,399316,1489391,248779,,174040,160670,,,53471,32765,37,,7807,2141,1729,1278,,,,,,,15145064,,124882030203
1691107200,2023-08-04,,66820891427,44074629736,5200666715,1700043718,,1546490833,1275919128,1262757853,632727849,,77743079,,,332981931,69790732,,52963308,,104784152,173129212,99990951,,53562731,237828285,1956896,,59420480,,129821120,6486292,32945940,53332557,60211655,,46765546,35546185,34701837,,,71412508,,,16310087,4928071,12205865,15563247,12071638,40993391,57726087,7457797,,4416848,7910923,29377800,4343007,,,1881926,,,2087916,15856198,7435571,,,13608386,3858037,,2662357,2468894,,777674,10942551,2529736,2018947,1900692,99881,,1205233,,2047563,2498133,719512,3560211,62794209,1250537,484170,467631,1717441,,429820,2522813,398978,1489030,239585,,173998,160631,,,53438,32763,36,,7807,2140,1724,1277,,,,,,,15135983,,124628330846
1691193600,2023-08-05,,66652066081,44013264486,5200401039,1688742503,,1546191504,1278087122,1249621583,633363515,,75241565,,,332059504,69545041,,52974161,,105927247,175393799,110201692,,53448685,237550365,1950158,,59351043,,128588227,6371287,32943238,53284858,60003172,,46705792,35874808,34613718,,,71367655,,,16226593,4911042,12191602,15226338,12067968,40787443,57670983,7421689,,4989762,7906115,29759118,4349824,,,1891788,,,2081588,15831441,7445736,,,13534670,3853528,,2662354,2466009,,776001,10498013,2527761,2016007,1896246,99881,,1160573,,2043613,2456956,719229,3560410,63207125,1248169,483749,467149,1719094,,429820,2433765,398842,1487290,239528,,173795,160542,,,53410,32734,34,,7815,2138,1746,1276,,,,,,,15126060,,124383838210
1691280000,2023-08-06,,66682744774,44032796030,5202368812,1676492370,,1545857103,1278074876,1245556113,624954070,,75228836,,,332048371,69609931,,53003001,,105889004,175428018,117875170,,52251741,237690515,1934397,,59386058,,128121300,6378916,32931345,53170237,60093234,,46739469,38913484,34321243,,,71384495,,,16260209,4901277,12198795,15550052,12062906,40090511,57697931,7419010,,4987960,7901504,29349889,2724454,,,1860184,,,2016286,15801750,7439411,,,13523708,3855802,,2662320,2467463,,769627,10169388,2527367,2015444,1896337,99881,,1169346,,2044780,2457035,719125,2446750,63233098,1243685,483908,467014,1716238,,429820,2427511,398763,1488167,239468,,173897,160494,,,53403,32736,34,,7802,2139,1746,1277,,,,,,,15128189,,124416018804
